,Gene name,White-tufted-ear marmoset gene name,White-tufted-ear marmoset homology type,Macaque gene name,Macaque homology type
46547,Abl2,ABL2,ortholog_one2one,ABL2,ortholog_one2one
46548,Acvr1c,ACVR1C,ortholog_one2one,ACVR1C,ortholog_one2one
46549,Ftsj3,FTSJ3,ortholog_one2one,FTSJ3,ortholog_one2one
46550,Aldh16a1,ALDH16A1,ortholog_one2one,ALDH16A1,ortholog_one2one
46551,Tor3a,TOR3A,ortholog_one2one,TOR3A,ortholog_one2one
46552,Psmc5,PSMC5,ortholog_one2one,PSMC5,ortholog_one2one
46553,Acvr1,ACVR1,ortholog_one2one,ACVR1,ortholog_one2one
46554,Fam20b,FAM20B,ortholog_one2one,FAM20B,ortholog_one2one
46555,Gm23645,,,,
46556,Smarcd2,SMARCD2,ortholog_one2one,SMARCD2,ortholog_one2one
46557,Ralgps2,RALGPS2,ortholog_one2one,RALGPS2,ortholog_one2one
46558,Pih1d1,PIH1D1,ortholog_one2one,PIH1D1,ortholog_one2one
46559,Upp2,,,UPP2,ortholog_one2one
46560,Tcam1,,ortholog_one2one,,ortholog_one2one
46561,Gh,GH1,ortholog_one2many,CSH2,ortholog_one2many
46562,Gh,,ortholog_one2many,CSH2,ortholog_one2many
46563,Gh,GH1,ortholog_one2many,CSH4,ortholog_one2many
46564,Gh,,ortholog_one2many,CSH4,ortholog_one2many
46565,Gh,GH1,ortholog_one2many,,ortholog_one2many
46566,Gh,,ortholog_one2many,,ortholog_one2many
46567,Gh,GH1,ortholog_one2many,GHV,ortholog_one2many
46568,Gh,,ortholog_one2many,GHV,ortholog_one2many
46569,Gh,GH1,ortholog_one2many,,ortholog_one2many
46570,Gh,,ortholog_one2many,,ortholog_one2many
46571,Gh,GH1,ortholog_one2many,CSH3,ortholog_one2many
46572,Gh,,ortholog_one2many,CSH3,ortholog_one2many
46573,Pkp4,PKP4,ortholog_one2one,PKP4,ortholog_one2one
46574,Cd79b,CD79B,ortholog_one2one,CD79B,ortholog_one2one
46575,Slc17a7,SLC17A7,ortholog_one2one,SLC17A7,ortholog_one2one
46576,Scn4a,SCN4A,ortholog_one2one,SCN4A,ortholog_one2one
46577,Kash5,KASH5,ortholog_one2one,KASH5,ortholog_one2one
46578,Letm1,LETM1,ortholog_one2one,LETM1,ortholog_one2one
46579,Icam2,ICAM2,ortholog_one2one,ICAM2,ortholog_one2one
46580,Polr2i,POLR2I,ortholog_one2one,POLR2I,ortholog_one2one
46581,Dhrs13,DHRS13,ortholog_one2one,DHRS13,ortholog_one2many
46582,Dhrs13,DHRS13,ortholog_one2one,,ortholog_one2many
46583,Nsd2,NSD2,ortholog_one2one,NSD2,ortholog_one2one
46584,Flot2,FLOT2,ortholog_one2one,,ortholog_one2many
46585,Flot2,FLOT2,ortholog_one2one,,ortholog_one2many
46586,Ovol3,OVOL3,ortholog_one2one,OVOL3,ortholog_one2one
46587,Wdr62,WDR62,ortholog_one2one,WDR62,ortholog_one2one
46588,Dapl1,DAPL1,ortholog_one2one,DAPL1,ortholog_one2one
46589,Tanc1,TANC1,ortholog_one2one,TANC1,ortholog_one2one
46590,Eral1,ERAL1,ortholog_one2one,ERAL1,ortholog_one2one
46591,Clip3,CLIP3,ortholog_one2one,CLIP3,ortholog_one2one
46592,Fam222b,FAM222B,ortholog_one2one,FAM222B,ortholog_one2one
46593,Traf4,TRAF4,ortholog_one2one,TRAF4,ortholog_one2one
46594,Alkbh6,ALKBH6,ortholog_one2one,ALKBH6,ortholog_one2one
46595,Nek8,NEK8,ortholog_one2one,NEK8,ortholog_one2one
46596,Baz2b,BAZ2B,ortholog_one2one,BAZ2B,ortholog_one2one
46597,Gm56160,,,,
46598,Tlcd1,TLCD1,ortholog_one2one,TLCD1,ortholog_one2one
46599,Nat8l,NAT8L,ortholog_one2one,,
46600,Sdhaf1,SDHAF1,ortholog_one2one,SDHAF1,ortholog_one2one
46601,Snord42a,,,SNORD42,ortholog_one2one
46602,Snord42b,,,SNORD42,ortholog_one2many
46603,Snord42b,,,SNORD42,ortholog_one2many
46604,Lrfn3,LRFN3,ortholog_one2one,LRFN3,ortholog_one2one
46605,Rab34,RAB34,ortholog_one2one,RAB34,ortholog_one2one
46606,Gm25259,,,U2,ortholog_one2one
46607,Marchf7,MARCHF7,ortholog_one2one,MARCHF7,ortholog_one2one
46608,Thoc2l,,ortholog_many2many,THOC2,ortholog_one2many
46609,Thoc2l,,ortholog_many2many,THOC2,ortholog_one2many
46610,Nfkbid,NFKBID,ortholog_one2one,NFKBID,ortholog_one2one
46611,Zfp33b,,,,ortholog_one2many
46612,Cd302,CD302,ortholog_one2one,,ortholog_one2one
46613,Angptl1,ANGPTL1,ortholog_one2one,ANGPTL1,ortholog_one2one
46614,Aplp1,APLP1,ortholog_one2one,APLP1,ortholog_one2one
46615,Proca1,PROCA1,ortholog_one2one,PROCA1,ortholog_one2one
46616,Ly75,LY75,ortholog_one2one,,
46617,Gm54797,,,,
46618,1700109H08Rik,,,,
46619,Kif14,KIF14,ortholog_one2one,KIF14,ortholog_one2one
46620,Kirrel2,KIRREL2,ortholog_one2one,KIRREL2,ortholog_one2one
46621,Pex1,PEX1,ortholog_one2one,PEX1,ortholog_one2one
46622,Pla2r1,PLA2R1,ortholog_one2one,PLA2R1,ortholog_one2one
46623,Prg4,PRG4,ortholog_one2one,PRG4,ortholog_one2one
46624,Nphs1,,,NPHS1,ortholog_one2one
46625,Itgb6,ITGB6,ortholog_one2one,ITGB6,ortholog_one2one
46626,Cacna1e,CACNA1E,ortholog_one2one,CACNA1E,ortholog_one2one
46627,Tmbim7,,,,
46628,Rskr,RSKR,ortholog_one2one,RSKR,ortholog_one2one
46629,Ankib1,ANKIB1,ortholog_one2one,ANKIB1,ortholog_one2one
46630,Prodh2,,,PRODH2,ortholog_one2one
46631,Rbms1,,ortholog_one2many,RBMS1,ortholog_one2one
46632,Rbms1,,ortholog_one2many,RBMS1,ortholog_one2one
46633,Arhgap33os,,,,
46634,Mtarc1,MTARC1,ortholog_one2one,,
46635,Arhgap33,ARHGAP33,ortholog_one2one,ARHGAP33,ortholog_one2one
46636,Aldoc,ALDOC,ortholog_one2one,ALDOC,ortholog_one2one
46637,Gm23744,,,,
46638,Tor1aip1,TOR1AIP1,ortholog_one2one,TOR1AIP1,ortholog_one2one
46639,Krit1,KRIT1,ortholog_one2one,KRIT1,ortholog_one2one
46640,Unc119,,ortholog_one2many,UNC119,ortholog_one2one
46641,Unc119,,ortholog_one2many,UNC119,ortholog_one2one
46642,Tor1aip2,TOR1AIP2,ortholog_one2one,TOR1AIP2,ortholog_one2one
46643,Foxn1,FOXN1,ortholog_one2one,FOXN1,ortholog_one2one
46644,Slc13a2,SLC13A2,ortholog_one2one,SLC13A2,ortholog_one2one
46645,Gm26422,,,,
46646,Gm56482,,,,
46647,Hspb6,HSPB6,ortholog_one2one,HSPB6,ortholog_one2one
46648,Cnnm4,CNNM4,ortholog_one2one,CNNM4,ortholog_one2one
46649,Sdf2,,,SDF2,ortholog_one2one
46650,Cnnm3,,,,
46651,Gm22929,,,,
46652,U2af1l4,U2AF1L4,ortholog_one2one,U2AF1L4,ortholog_one2one
46653,Psmd14,PSMD14,ortholog_one2one,PSMD14,ortholog_one2one
46654,Gm56151,,,,
46655,Uchl1,,ortholog_one2one,UCHL1,ortholog_one2one
46656,Ankrd39,,,ANKRD39,ortholog_one2one
46657,Pcolce,PCOLCE,ortholog_one2one,PCOLCE,ortholog_one2one
46658,Gm56484,,,,
46659,Tbr1,TBR1,ortholog_one2one,TBR1,ortholog_one2one
46660,Sema4c,SEMA4C,ortholog_one2one,SEMA4C,ortholog_one2one
46661,Slc4a10,SLC4A10,ortholog_one2one,SLC4A10,ortholog_one2one
46662,Narf,NARF,ortholog_one2one,NARF,ortholog_one2one
46663,Fbxo24,FBXO24,ortholog_one2one,FBXO24,ortholog_one2one
46664,Lrch4,,,LRCH4,ortholog_one2one
46665,Fam178b,FAM178B,ortholog_one2one,FAM178B,ortholog_one2one
46666,Foxk2,FOXK2,ortholog_one2one,FOXK2,ortholog_one2one
46667,Wdr45b,WDR45B,ortholog_one2one,WDR45B,ortholog_one2many
46668,Wdr45b,WDR45B,ortholog_one2one,,ortholog_one2many
46669,Fn3krp,FN3KRP,ortholog_one2one,FN3KRP,ortholog_one2one
46670,Fn3k,FN3K,ortholog_one2one,FN3K,ortholog_one2one
46671,Gm56095,,,,
46672,Cox5b,COX5B,ortholog_one2many,COX5B,ortholog_one2many
46673,Actr1b,ACTR1B,ortholog_one2one,ACTR1B,ortholog_one2one
46674,Zfp750,ZNF750,ortholog_one2one,ZNF750,ortholog_one2one
46675,Rab40b,RAB40B,ortholog_one2one,,ortholog_one2many
46676,Rab40b,RAB40B,ortholog_one2one,RAB40B,ortholog_one2many
46677,Kmt2b,KMT2B,ortholog_one2one,KMT2B,ortholog_one2one
46678,B3gnt2,B3GNT2,ortholog_one2one,B3GNT2,ortholog_one2one
46679,Irs3,,,,
46680,Agfg2,AGFG2,ortholog_one2one,AGFG2,ortholog_one2one
46681,Gm56414,,,,
46682,Gm24917,,,U6,ortholog_one2many
46683,Gm24917,,,U6,ortholog_one2many
46684,Zap70,ZAP70,ortholog_one2one,ZAP70,ortholog_one2one
46685,Cct4,CCT4,ortholog_one2one,CCT4,ortholog_one2one
46686,Nyap2,NYAP2,ortholog_one2one,NYAP2,ortholog_one2one
46687,Nyap1,NYAP1,ortholog_one2one,NYAP1,ortholog_one2one
46688,Dpp4,DPP4,ortholog_one2one,DPP4,ortholog_one2one
46689,Optc,OPTC,ortholog_one2one,OPTC,ortholog_one2one
46690,Efnb3,EFNB3,ortholog_one2one,EFNB3,ortholog_one2one
46691,Nme2,NME2,ortholog_one2one,,
46692,Zbtb32,ZBTB32,ortholog_one2one,ZBTB32,ortholog_one2one
46693,Dstyk,DSTYK,ortholog_one2one,DSTYK,ortholog_one2one
46694,Upk1a,UPK1A,ortholog_one2one,UPK1A,ortholog_one2one
46695,Mepce,MEPCE,ortholog_one2one,MEPCE,ortholog_one2one
46696,Nme1,NME1,ortholog_one2one,,
46697,Cox6b1,,ortholog_one2many,COX6B1,ortholog_one2one
46698,Cox6b1,,ortholog_one2many,COX6B1,ortholog_one2one
46699,Zcwpw1,ZCWPW1,ortholog_one2one,ZCWPW1,ortholog_one2one
46700,Tob1,TOB1,ortholog_one2one,TOB1,ortholog_one2one
46701,Wfikkn2,WFIKKN2,ortholog_one2one,WFIKKN2,ortholog_one2one
46702,Ankrd40cl,ANKRD40CL,ortholog_one2one,ANKRD40CL,ortholog_one2one
46703,Luc7l3,LUC7L3,ortholog_one2one,LUC7L3,ortholog_one2one
46704,Afg2b,AFG2B,ortholog_one2one,AFG2B,ortholog_one2one
46705,AA467197,,ortholog_one2one,C15orf48,ortholog_one2one
46706,Rbbp5,RBBP5,ortholog_one2one,RBBP5,ortholog_one2one
46707,Pilra,,,,
46708,Or55b3,,,,
46709,Slc30a4,SLC30A4,ortholog_one2one,SLC30A4,ortholog_one2one
46710,Or55b4,,,,
46711,Or55b10,,,,
46712,Or52b4,,,,
46713,Pilrb1,,,,
46714,C1qtnf4,,ortholog_one2one,C1QTNF4,ortholog_one2one
46715,Or52b4i,,,,
46716,Or52b3,,,,
46717,Or51r1,,,,
46718,Or52p2,,,,
46719,Or52k2,OR52K2,ortholog_one2one,OR52K1,ortholog_one2one
46720,Or52m2,,,,
46721,Pilrb2,,,,
46722,Or51t4,OR51T1,ortholog_one2one,,
46723,Or51a6,,,,
46724,Kbtbd4,KBTBD4,ortholog_one2one,KBTBD4,ortholog_one2one
46725,Or51a7,OR51A7,ortholog_one2one,,
46726,Or51g2,OR51G2,ortholog_one2one,OR51G2,ortholog_one2one
46727,Or51g1,OR51G1,ortholog_one2one,,
46728,Cyp3a13,CYP3A5,ortholog_many2many,CYP3A43,ortholog_many2many
46729,Cyp3a13,CYP3A90,ortholog_many2many,CYP3A43,ortholog_many2many
46730,Cyp3a13,,ortholog_many2many,CYP3A43,ortholog_many2many
46731,Cyp3a13,CYP3A4,ortholog_many2many,CYP3A43,ortholog_many2many
46732,Cyp3a13,CYP3A5,ortholog_many2many,CYP3A7,ortholog_many2many
46733,Cyp3a13,CYP3A90,ortholog_many2many,CYP3A7,ortholog_many2many
46734,Cyp3a13,,ortholog_many2many,CYP3A7,ortholog_many2many
46735,Cyp3a13,CYP3A4,ortholog_many2many,CYP3A7,ortholog_many2many
46736,Ptpmt1,PTPMT1,ortholog_one2one,PTPMT1,ortholog_one2one
46737,Cntn2,CNTN2,ortholog_one2one,CNTN2,ortholog_one2one
46738,Or51p1,,,,
46739,Gm56397,,,,
46740,Or52z13,,,,
46741,Celf1,CELF1,ortholog_one2one,CELF1,ortholog_one2one
46742,Or52z14,,,,
46743,Or51v14,OR51V1,ortholog_one2many,OR51V1,ortholog_one2many
46744,Or52a33,,,,
46745,Ankrd40,ANKRD40,ortholog_one2one,ANKRD40,ortholog_one2one
46746,Or51b6b,OR51B6,ortholog_one2many,,
46747,Gjc3,GJC3,ortholog_one2one,GJC3,ortholog_one2one
46748,Or51v8,OR51V1,ortholog_one2many,OR51V1,ortholog_one2many
46749,Or52z15,,,,
46750,Azgp1,AZGP1,ortholog_one2one,AZGP1,ortholog_one2one
46751,Or52a20,,,,
46752,Or2ag19,,,,
46753,Or2ag20,,,,
46754,Smok3a,,ortholog_many2many,,
46755,Smok3a,,ortholog_many2many,,
46756,Smok3a,,ortholog_many2many,,
46757,Smok3a,,ortholog_many2many,,
46758,Smok3a,,ortholog_many2many,,
46759,Smok3a,,ortholog_many2many,,
46760,Smok3a,,ortholog_many2many,,
46761,Smok3a,,ortholog_many2many,,
46762,Smok3a,,ortholog_many2many,,
46763,Smok3a,,ortholog_many2many,,
46764,Smok3a,,ortholog_many2many,,
46765,Or2ag1,,,,
46766,Smok3b,,ortholog_many2many,,
46767,Smok3b,,ortholog_many2many,,
46768,Smok3b,,ortholog_many2many,,
46769,Smok3b,,ortholog_many2many,,
46770,Smok3b,,ortholog_many2many,,
46771,Smok3b,,ortholog_many2many,,
46772,Smok3b,,ortholog_many2many,,
46773,Smok3b,,ortholog_many2many,,
46774,Smok3b,,ortholog_many2many,,
46775,Smok3b,,ortholog_many2many,,
46776,Smok3b,,ortholog_many2many,,
46777,Abcc3,ABCC3,ortholog_one2one,ABCC3,ortholog_one2one
46778,Or2ag2,OR2AG1,ortholog_many2many,OR2AG2,ortholog_one2many
46779,Or2ag2,OR2AG2,ortholog_many2many,OR2AG2,ortholog_one2many
46780,Tsc22d4,TSC22D4,ortholog_one2one,TSC22D4,ortholog_one2one
46781,Or2d3,,,,
46782,Or2d3b,,,,
46783,Or2d3c,,,,
46784,Or2d4,,,,
46785,Or6b9,,,,
46786,Or6b6,,,,ortholog_one2one
46787,Pi15,PI15,ortholog_one2one,PI15,ortholog_one2one
46788,Or6a2,,,,
46789,Cit,CIT,ortholog_one2one,CIT,ortholog_one2one
46790,Or10a5,,ortholog_many2many,,
46791,Or10a5,,ortholog_many2many,,
46792,Or51l1-ps1,,,,
46793,Or56b2,,,,
46794,Pogk,POGK,ortholog_one2one,POGK,ortholog_one2one
46795,Or56b2j,,,,
46796,Or52n1,,,,
46797,Usp17lb,,,,
46798,Or5bw2,,,,
46799,Sned1,SNED1,ortholog_one2one,SNED1,ortholog_one2one
46800,Zim1,,,,
46801,Peg3,PEG3,ortholog_one2one,PEG3,ortholog_one2one
46802,Cacna1g,CACNA1G,ortholog_one2one,CACNA1G,ortholog_one2one
46803,Rapsn,RAPSN,ortholog_one2one,RAPSN,ortholog_one2one
46804,Usp29,USP29,ortholog_one2one,USP29,ortholog_one2one
46805,Ascl2,ASCL2,ortholog_one2one,ASCL2,ortholog_one2one
46806,Tspan32,TSPAN32,ortholog_one2one,TSPAN32,ortholog_one2one
46807,Ppp1r7,,,PPP1R7,ortholog_one2one
46808,Pank2,PANK2,ortholog_one2one,PANK2,ortholog_one2one
46809,Gm26446,,,U6,ortholog_one2one
46810,Ano7,ANO7,ortholog_one2one,ANO7,ortholog_one2one
46811,Mir103-2,,,mml-mir-103-2,ortholog_one2one
46812,Rnf24,RNF24,ortholog_one2one,RNF24,ortholog_one2one
46813,Cd81,CD81,ortholog_one2one,CD81,ortholog_one2one
46814,Farp2,FARP2,ortholog_one2one,FARP2,ortholog_one2one
46815,Tgm6,TGM6,ortholog_one2one,TGM6,ortholog_one2one
46816,Trpm5,TRPM5,ortholog_one2one,TRPM5,ortholog_one2one
46817,Stk25,STK25,ortholog_one2one,STK25,ortholog_one2one
46818,Snrpb,,ortholog_one2many,SNRPB,ortholog_one2one
46819,Snrpb,,ortholog_one2many,SNRPB,ortholog_one2one
46820,Prkab1,PRKAB1,ortholog_one2one,PRKAB1,ortholog_one2one
46821,Bok,BOK,ortholog_one2one,BOK,ortholog_one2one
46822,Tmc2,TMC2,ortholog_one2one,TMC2,ortholog_one2one
46823,Uap1,UAP1,ortholog_one2one,UAP1,ortholog_one2one
46824,Tmem233,TMEM233,ortholog_one2one,TMEM233,ortholog_one2one
46825,Nop56,NOP56,ortholog_one2one,NOP56,ortholog_one2one
46826,N4bp2,N4BP2,ortholog_one2one,N4BP2,ortholog_one2one
46827,Gm56128,SNORA73,ortholog_one2many,SNORA73,ortholog_one2many
46828,Gm56128,SNORA73,ortholog_one2many,SNORA73,ortholog_one2many
46829,Gm56128,SNORA73,ortholog_one2many,SNORA73,ortholog_one2many
46830,Gm56128,SNORA73,ortholog_one2many,SNORA73,ortholog_one2many
46831,Rhoh,RHOH,ortholog_one2one,RHOH,ortholog_one2one
46832,Chrna9,CHRNA9,ortholog_one2one,CHRNA9,ortholog_one2one
46833,Uhmk1,UHMK1,ortholog_one2one,UHMK1,ortholog_one2one
46834,Kcnq1,KCNQ1,ortholog_one2one,KCNQ1,ortholog_one2one
46835,Ankrd61,ANKRD61,ortholog_one2one,ANKRD61,ortholog_one2one
46836,Sh2d1b2,,,SH2D1B,ortholog_one2many
46837,Gm24451,SNORA51,ortholog_one2one,SNORA51,ortholog_one2one
46838,Gm23187,SNORD86,ortholog_one2one,SNORD86,ortholog_one2one
46839,Idh3b,IDH3B,ortholog_one2one,IDH3B,ortholog_one2one
46840,Sh2d1b1,,,SH2D1B,ortholog_one2many
46841,Pms2,PMS2,ortholog_one2one,PMS2,ortholog_one2one
46842,Raly,,ortholog_one2many,RALY,ortholog_one2one
46843,Raly,,ortholog_one2many,RALY,ortholog_one2one
46844,Cdkn1c,CDKN1C,ortholog_one2one,CDKN1C,ortholog_one2one
46845,Cd55,,ortholog_one2many,CD55,ortholog_one2many
46846,Zp3r,,,C4BPA,ortholog_one2one
46847,Gm23623,,,,
46848,C4bp,C4BPA,ortholog_one2one,,
46849,Phlda2,PHLDA2,ortholog_one2one,PHLDA2,ortholog_one2one
46850,Pigr,PIGR,ortholog_one2one,PIGR,ortholog_one2one
46851,Rsph10b,,ortholog_one2one,,ortholog_one2one
46852,Gm23741,,,,
46853,Ttyh1,TTYH1,ortholog_one2one,TTYH1,ortholog_one2one
46854,Plcb2,PLCB2,ortholog_one2one,PLCB2,ortholog_one2one
46855,Il10,IF2A,ortholog_one2one,IL10,ortholog_one2one
46856,Mapkapk2,MAPKAPK2,ortholog_one2one,MAPKAPK2,ortholog_one2one
46857,Gm24311,,,,
46858,Ocm,,ortholog_one2one,,ortholog_one2many
46859,Ocm,,ortholog_one2one,OCM,ortholog_one2many
46860,Lmtk2,LMTK2,ortholog_one2one,LMTK2,ortholog_one2one
46861,Gm25549,,,,
46862,Gm55664,,,,
46863,Dyrk3,DYRK3,ortholog_one2one,DYRK3,ortholog_one2one
46864,Mbtd1,MBTD1,ortholog_one2one,MBTD1,ortholog_one2one
46865,Abcb9,ABCB9,ortholog_one2one,ABCB9,ortholog_one2one
46866,Ccdc9b,CCDC9B,ortholog_one2one,CCDC9B,ortholog_one2one
46867,Ogfod2,OGFOD2,ortholog_one2one,OGFOD2,ortholog_one2one
46868,Disp2,DISP2,ortholog_one2one,DISP2,ortholog_one2one
46869,Leng8,LENG8,ortholog_one2one,LENG8,ortholog_one2one
46870,G6pc3,G6PC3,ortholog_one2one,G6PC3,ortholog_one2one
46871,Hdac5,HDAC5,ortholog_one2one,HDAC5,ortholog_one2one
46872,Oasl2,,,,
46873,Oasl1,OASL,ortholog_one2one,OASL,ortholog_one2one
46874,Ivd,IVD,ortholog_one2one,IVD,ortholog_one2one
46875,Leng9,LENG9,ortholog_one2one,,
46876,Cdc42ep5,CDC42EP5,ortholog_one2one,,
46877,Lilra5,,ortholog_many2many,LILRAB,ortholog_many2many
46878,Lilra5,,ortholog_many2many,LILRAB,ortholog_many2many
46879,Lilra5,,ortholog_many2many,,ortholog_many2many
46880,Lilra5,,ortholog_many2many,,ortholog_many2many
46881,Lilra5,,ortholog_many2many,,ortholog_many2many
46882,Lilra5,,ortholog_many2many,,ortholog_many2many
46883,Lilra5,,ortholog_many2many,LILRA2,ortholog_many2many
46884,Lilra5,,ortholog_many2many,LILRA2,ortholog_many2many
46885,Lilra5,,ortholog_many2many,LILRA3,ortholog_many2many
46886,Lilra5,,ortholog_many2many,LILRA3,ortholog_many2many
46887,Lilra5,,ortholog_many2many,LILRA1,ortholog_many2many
46888,Lilra5,,ortholog_many2many,LILRA1,ortholog_many2many
46889,Lemd1,LEMD1,ortholog_one2one,LEMD1,ortholog_one2one
46890,Gm22889,,,,
46891,Mall,MALL,ortholog_one2one,MALL,ortholog_one2one
46892,Hnf1a,HNF1A,ortholog_one2one,HNF1A,ortholog_one2one
46893,Bub1,BUB1,ortholog_one2one,BUB1,ortholog_one2one
46894,Pfkfb2,PFKFB2,ortholog_one2one,PFKFB2,ortholog_one2one
46895,Sppl3,SPPL3,ortholog_one2one,SPPL3,ortholog_one2one
46896,Smox,SMOX,ortholog_one2one,SMOX,ortholog_one2one
46897,Acads,ACADS,ortholog_one2one,ACADS,ortholog_one2one
46898,Unc119b,UNC119B,ortholog_one2one,UNC119B,ortholog_one2one
46899,Sult2a6,SULT2A1,ortholog_one2many,SULT2A1,ortholog_one2many
46900,Obox8,,,,
46901,Gm17655,,,,
46902,Gm35315,,,,
46903,Sult2a7,SULT2A1,ortholog_one2many,SULT2A1,ortholog_one2many
46904,Vmn1r90,,,,
46905,Obox7,,,,
46906,Zfp605,ZNF605,ortholog_one2one,ZNF605,ortholog_one2one
46907,Mir344,,,,
46908,Gm23431,,,U6,ortholog_one2many
46909,Mir344f,,,,
46910,Gm54977,,,,
46911,Ndn,NDN,ortholog_one2one,NDN,ortholog_one2one
46912,Magel2,MAGEL2,ortholog_one2one,,
46913,Mkrn3,,ortholog_one2one,,ortholog_one2one
46914,Fam98c,FAM98C,ortholog_one2one,FAM98C,ortholog_one2one
46915,Fcamr,FCAMR,ortholog_one2one,FCAMR,ortholog_one2one
46916,Asb16,ASB16,ortholog_one2one,ASB16,ortholog_one2one
46917,Tmub2,TMUB2,ortholog_one2one,TMUB2,ortholog_one2one
46918,Adra1d,ADRA1D,ortholog_one2one,ADRA1D,ortholog_one2one
46919,Arl14ep,ARL14EP,ortholog_one2one,ARL14EP,ortholog_one2one
46920,Spred3,SPRED3,ortholog_one2one,SPRED3,ortholog_one2one
46921,Atxn7l3,ATXN7L3,ortholog_one2one,ATXN7L3,ortholog_one2one
46922,Fshb,FSHB,ortholog_one2one,FSHB,ortholog_one2one
46923,Ggn,GGN,ortholog_one2one,,
46924,Gm23925,SNORA71,ortholog_one2many,SNORA71,ortholog_one2many
46925,Nkx1-1,NKX1-1,ortholog_one2one,NKX1-1,ortholog_one2one
46926,Fam53a,FAM53A,ortholog_one2one,FAM53A,ortholog_one2one
46927,Klhl20,KLHL20,ortholog_one2one,KLHL20,ortholog_one2one
46928,Gm25187,SNORA71,ortholog_one2one,SNORA71,ortholog_one2one
46929,Gm25129,SNORA71,ortholog_one2one,SNORA71,ortholog_one2one
46930,Catsperg1,CATSPERG,ortholog_one2many,CATSPERG,ortholog_one2many
46931,Ankrd45,ANKRD45,ortholog_one2one,ANKRD45,ortholog_one2one
46932,Cmklr1,CMKLR1,ortholog_one2one,CMKLR1,ortholog_one2one
46933,SLC9C2,,,SLC9C2,ortholog_one2one
46934,Ubtf,UBTF,ortholog_one2one,UBTF,ortholog_one2one
46935,Prdx6,,ortholog_one2many,PRDX6,ortholog_one2many
46936,Gm24379,,,,
46937,Slc32a1,SLC32A1,ortholog_one2one,SLC32A1,ortholog_one2one
46938,Actr5,ACTR5,ortholog_one2one,ACTR5,ortholog_one2one
46939,Ppp1r16b,PPP1R16B,ortholog_one2one,PPP1R16B,ortholog_one2one
46940,Kcnk6,KCNK6,ortholog_one2one,KCNK6,ortholog_one2one
46941,Yif1b,YIF1B,ortholog_one2one,YIF1B,ortholog_one2one
46942,Fzd7,FZD7,ortholog_one2one,FZD7,ortholog_one2one
46943,Coro1c,CORO1C,ortholog_one2one,CORO1C,ortholog_one2one
46944,Arhgap40,ARHGAP40,ortholog_one2one,ARHGAP40,ortholog_one2one
46945,Fam83c,FAM83C,ortholog_one2one,FAM83C,ortholog_one2one
46946,Spint2,SPINT2,ortholog_one2one,SPINT2,ortholog_one2one
46947,Gm55879,,,,
46948,Nop58,NOP58,ortholog_one2one,NOP58,ortholog_one2one
46949,Gm22056,,,U6,ortholog_one2one
46950,Gm55468,,,,
46951,Katnal1,KATNAL1,ortholog_one2one,KATNAL1,ortholog_one2one
46952,Ppp1r14a,,,PPP1R14A,ortholog_one2one
46953,Dpf1,DPF1,ortholog_one2one,DPF1,ortholog_one2one
46954,Yes1,YES1,ortholog_one2one,YES1,ortholog_one2one
46955,Gdf5,GDF5,ortholog_one2one,GDF5,ortholog_one2one
46956,Cep250,CEP250,ortholog_one2one,CEP250,ortholog_one2one
46957,Snord70,,,SNORD70,ortholog_one2one
46958,Gm26293,,,SNORD70B,ortholog_one2one
46959,Prelp,PRELP,ortholog_one2one,PRELP,ortholog_one2one
46960,Prox1,PROX1,ortholog_one2one,PROX1,ortholog_one2one
46961,Zfp329,ZNF329,ortholog_one2one,ZNF329,ortholog_one2one
46962,Zbtb45,ZBTB45,ortholog_one2one,ZBTB45,ortholog_one2one
46963,Pisd,PISD,ortholog_one2one,,
46964,Obox2,,,,
46965,Gm23448,,,,
46966,Gm22727,,,,
46967,Mir181a-1,,,mml-mir-181a-1,ortholog_one2one
46968,Mir181b-1,,,mml-mir-181b-1,ortholog_one2one
46969,Gm56272,,,,
46970,Ptprc,PTPRC,ortholog_one2one,PTPRC,ortholog_one2one
46971,Obox1,,,,
46972,Slc4a1,SLC4A1,ortholog_one2one,SLC4A1,ortholog_one2one
46973,Prr14l,PRR14L,ortholog_one2one,PRR14L,ortholog_one2one
46974,Obox3,,,,
46975,Gm25354,,,U6,ortholog_one2many
46976,Sae1,,ortholog_one2one,SAE1,ortholog_one2one
46977,6430550D23Rik,C20orf173,ortholog_one2one,C20orf173,ortholog_one2one
46978,Ergic3,ERGIC3,ortholog_one2one,ERGIC3,ortholog_one2one
46979,Arhgap35,ARHGAP35,ortholog_one2one,ARHGAP35,ortholog_one2one
46980,Gm24708,,,,
46981,Ceacam15,,,CEACAM4,ortholog_one2one
46982,Ceacam9,,,,
46983,Rundc3a,RUNDC3A,ortholog_one2one,RUNDC3A,ortholog_one2one
46984,Ap2s1,,ortholog_one2one,AP2S1,ortholog_one2one
46985,Slc1a5,SLC1A5,ortholog_one2one,SLC1A5,ortholog_one2one
46986,Fer1l4,,,,
46987,Strn4,STRN4,ortholog_one2one,STRN4,ortholog_one2one
46988,Slc25a39,SLC25A39,ortholog_one2one,SLC25A39,ortholog_one2one
46989,Spag4,SPAG4,ortholog_one2one,SPAG4,ortholog_one2one
