Gene name	White-tufted-ear marmoset gene name	White-tufted-ear marmoset homology type	Macaque gene name	Macaque homology type
Sebox	SEBOX	ortholog_one2one		
Nsd1	NSD1	ortholog_one2one	NSD1	ortholog_one2one
Gm25211				
Dvl3	DVL3	ortholog_one2one	DVL3	ortholog_one2one
Ssh1	SSH1	ortholog_one2one	SSH1	ortholog_one2one
Heatr5a	HEATR5A	ortholog_one2one	HEATR5A	ortholog_one2one
Wiz	WIZ	ortholog_one2one	WIZ	ortholog_one2one
Gm24577				
Gm27510				
Atl3	ATL3	ortholog_one2one	ATL3	ortholog_one2one
Slc7a3	SLC7A3	ortholog_one2one	SLC7A3	ortholog_one2one
Ube2s	UBE2S	ortholog_one2many	UBE2S	ortholog_one2many
Ap2m1	AP2M1	ortholog_one2one	AP2M1	ortholog_one2one
Gm56100				
Crtc3	CRTC3	ortholog_one2one	CRTC3	ortholog_one2one
Mfsd2a	MFSD2A	ortholog_one2one	MFSD2A	ortholog_one2one
Gm25965				
Capza1	CAPZA1	ortholog_one2many	CAPZA1	ortholog_one2many
Rab24	RAB24	ortholog_one2one	RAB24	ortholog_one2one
Mycl	MYCL	ortholog_one2one	MYCL	ortholog_one2one
Prelid1		ortholog_one2one	PRELID1	ortholog_one2one
Snx12	SNX12	ortholog_one2one	SNX12	ortholog_one2one
Shisa7	SHISA7	ortholog_one2one	SHISA7	ortholog_one2one
Gm24728		ortholog_one2many		ortholog_many2many
Gm24728		ortholog_one2many		ortholog_many2many
Mtx1	MTX1	ortholog_one2one		ortholog_one2many
Mtx1	MTX1	ortholog_one2one	MTX1	ortholog_one2many
Mxd3	MXD3	ortholog_one2one	MXD3	ortholog_one2one
Dtd2	DTD2	ortholog_one2one	DTD2	ortholog_one2one
Poldip2	POLDIP2	ortholog_one2one	POLDIP2	ortholog_one2one
Isoc2b	ISOC2	ortholog_one2many	ISOC2	ortholog_one2many
Lhfpl4	LHFPL4	ortholog_one2one	LHFPL4	ortholog_one2one
Gpr33	GPR33	ortholog_one2one	GPR33	ortholog_one2one
Eps8	EPS8	ortholog_one2one	EPS8	ortholog_one2one
Sptssa	SPTSSA	ortholog_one2one	SPTSSA	ortholog_one2one
Prl5a1	PRL	ortholog_one2many	PRL	ortholog_one2many
Gm54375				
Rps18-ps6		ortholog_one2one		
Gm24061			SNORA72	ortholog_one2one
Ugt2b1				
Foxo4	FOXO4	ortholog_one2one	FOXO4	ortholog_one2one
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Spata31		ortholog_one2many		ortholog_one2many
Rasal3	RASAL3	ortholog_one2one	RASAL3	ortholog_one2one
Gm24121			U6	ortholog_one2many
Iqgap1	IQGAP1	ortholog_one2one	IQGAP1	ortholog_one2one
Ugt2b35				
Spata31d1c		ortholog_many2many		ortholog_many2many
Spata31d1c		ortholog_many2many		ortholog_many2many
Spata31d1c		ortholog_many2many		ortholog_many2many
Spata31d1c		ortholog_many2many		ortholog_many2many
Bmp8b				
Gm54579				
Abcf3	ABCF3	ortholog_one2one	ABCF3	ortholog_one2one
Hspa12a	HSPA12A	ortholog_one2one	HSPA12A	ortholog_one2one
Prss47				ortholog_one2one
Il2rg	IL2RG	ortholog_one2one	IL2RG	ortholog_one2one
Bod1l	BOD1L1	ortholog_one2one	BOD1L1	ortholog_one2one
Mfsd14b	MFSD14B	ortholog_one2one	MFSD14B	ortholog_one2one
Tnfaip1	TNFAIP1	ortholog_one2one	TNFAIP1	ortholog_one2one
Oxct2b				
Baz1a	BAZ1A	ortholog_one2one	BAZ1A	ortholog_one2one
Padi6	PADI6	ortholog_one2one	PADI6	ortholog_one2one
Ect2l	ECT2L	ortholog_one2one	ECT2L	ortholog_one2one
Bmpr2	BMPR2	ortholog_one2one	BMPR2	ortholog_one2one
Med12	MED12	ortholog_one2one	MED12	ortholog_one2one
Ppie	PPIE	ortholog_one2one	PPIE	ortholog_one2one
Eno4	ENO4	ortholog_one2one	ENO4	ortholog_one2one
Fam117b	FAM117B	ortholog_one2one	FAM117B	ortholog_one2one
Ccdc28a	CCDC28A	ortholog_one2one	CCDC28A	ortholog_one2one
Shtn1	SHTN1	ortholog_one2one	SHTN1	ortholog_one2one
Or14p1				
Or9s18			OR9H1P	ortholog_one2one
Gm24130				
Psma6	PSMA6	ortholog_one2one	PSMA6	ortholog_one2one
Nlrp4f	NLRP4	ortholog_one2many	NLRP4	ortholog_one2many
Gm55671				
Mpp3	MPP3	ortholog_one2one	MPP3	ortholog_one2one
Lpgat1	LPGAT1	ortholog_one2one	LPGAT1	ortholog_one2one
Padi4	PADI4	ortholog_one2one	PADI4	ortholog_one2one
Gm26493	SNORA46	ortholog_one2one	SNORA46	ortholog_one2one
Gm26265			SNORA50A	ortholog_one2one
Gm26265			SNORA50A	ortholog_one2one
Sap18b	SAP18	ortholog_one2many	SAP18	ortholog_one2many
Lmo4	LMO4	ortholog_one2one	LMO4	ortholog_one2one
Slc38a7	SLC38A7	ortholog_one2one	SLC38A7	ortholog_one2one
Dao	DAO	ortholog_one2one	DAO	ortholog_one2one
Nhsl1	NHSL1	ortholog_one2one	NHSL1	ortholog_one2one
Nfkbia			NFKBIA	ortholog_one2one
Aldoart2		ortholog_many2many	ALDOA	ortholog_one2many
Aldoart2		ortholog_many2many	ALDOA	ortholog_one2many
Insm2	INSM2	ortholog_one2one	INSM2	ortholog_one2one
Hpcal4	HPCAL4	ortholog_one2one	HPCAL4	ortholog_one2one
Ralgapa1	RALGAPA1	ortholog_one2one	RALGAPA1	ortholog_one2one
Zfp369	ZNF274	ortholog_one2many	ZNF274	ortholog_one2many
Nt5c1a	NT5C1A	ortholog_one2one	NT5C1A	ortholog_one2one
Ugt2b36				
Gm22446				
Vax1	VAX1	ortholog_one2one	VAX1	ortholog_one2one
Gm26203			U6	ortholog_one2one
Vwa5b2	VWA5B2	ortholog_one2one	VWA5B2	ortholog_one2one
Catsperg2	CATSPERG	ortholog_one2many	CATSPERG	ortholog_one2many
Ica1l		ortholog_one2one	ICA1L	ortholog_one2one
Calml4	CALML4	ortholog_one2one		
Padi3	PADI3	ortholog_one2one	PADI3	ortholog_one2one
Gm4922		ortholog_many2many		
Gm4922		ortholog_many2many		
Gm4922		ortholog_many2many		
Gm4922		ortholog_many2many		
Gm4922		ortholog_many2many		
Gm4922		ortholog_many2many		
Gm4922		ortholog_many2many		
Gm4922		ortholog_many2many		
Gm4922		ortholog_many2many		
Gm4922		ortholog_many2many		
Gm4922		ortholog_many2many		
Cfl1		ortholog_one2one	CFL1	ortholog_one2one
Slc33a1	SLC33A1	ortholog_one2one	SLC33A1	ortholog_one2one
Gm22960			U6	ortholog_one2one
Got2	GOT2	ortholog_one2one	GOT2	ortholog_one2one
Gm54594				
Perp	PERP	ortholog_one2one	PERP	ortholog_one2one
Tle4	TLE4	ortholog_one2one	TLE4	ortholog_one2one
Tnfaip3	TNFAIP3	ortholog_one2one	TNFAIP3	ortholog_one2one
Slc26a5	SLC26A5	ortholog_one2one	SLC26A5	ortholog_one2one
Pglyrp2			PGLYRP2	ortholog_one2one
Hs2st1	HS2ST1	ortholog_one2one	HS2ST1	ortholog_one2one
Gm22780				
Topbp1	TOPBP1	ortholog_one2one	TOPBP1	ortholog_one2one
Gm25160				
Gm55833				
Heyl	HEYL	ortholog_one2one	HEYL	ortholog_one2one
Sla2	SLA2	ortholog_one2one	SLA2	ortholog_one2one
Thbs3	THBS3	ortholog_one2one	THBS3	ortholog_one2one
Nrg1	NRG1	ortholog_one2one	NRG1	ortholog_one2one
Nek2	NEK2	ortholog_one2one	NEK2	ortholog_one2one
Or2t35		ortholog_one2one		ortholog_one2many
Or2t35		ortholog_one2one		ortholog_one2many
Padi1	PADI1	ortholog_one2one	PADI1	ortholog_one2one
Sorcs1	SORCS1	ortholog_one2one	SORCS1	ortholog_one2one
Padi2	PADI2	ortholog_one2one	PADI2	ortholog_one2one
Kdm1b	KDM1B	ortholog_one2one	KDM1B	ortholog_one2one
Slc30a1	SLC30A1	ortholog_one2one	SLC30A1	ortholog_one2one
Ugt2b5				
F2	F2	ortholog_one2one	F2	ortholog_one2one
Olig3	OLIG3	ortholog_one2one	OLIG3	ortholog_one2one
Ifngr1	IFNGR1	ortholog_one2one	IFNGR1	ortholog_one2one
Wdr12	WDR12	ortholog_one2one	WDR12	ortholog_one2one
Ugt2b37				
Adamts2	ADAMTS2	ortholog_one2one	ADAMTS2	ortholog_one2one
Gm26226			U6	ortholog_one2many
Gm26226			U6	ortholog_one2many
Gm26226			U6	ortholog_one2many
Gm26226			U6	ortholog_one2many
Gm26226			U6	ortholog_one2many
Gm26226			U6	ortholog_one2many
Gm26226			U6	ortholog_one2many
Sgip1	SGIP1	ortholog_one2one	SGIP1	ortholog_one2one
Svop	SVOP	ortholog_one2one	SVOP	ortholog_one2one
Cyp4f39	CYP4F22	ortholog_one2one	CYP4F22	ortholog_one2one
Gm23103			U6	ortholog_one2one
Zscan2	ZSCAN2	ortholog_one2one	ZSCAN2	ortholog_one2one
Selenof	SELENOF	ortholog_one2one	SELENOF	ortholog_one2one
Zfp84				
Bace1	BACE1	ortholog_one2one	BACE1	ortholog_one2one
Gm55673				
Mir92b				
Or2t1	OR2T1	ortholog_one2one	OR2T1	ortholog_one2one
Muc1		ortholog_one2many	MUC1	ortholog_one2many
Cyp4f17				
Zfp30	ZFP30	ortholog_one2one	ZFP30	ortholog_one2one
Or2t6	OR2T6	ortholog_one2one	OR2T6	ortholog_one2one
Il22ra2	IL22RA2	ortholog_one2one	IL22RA2	ortholog_one2one
Ugt2a3			UGT2A3	ortholog_one2one
Psmd6	PSMD6	ortholog_one2one	PSMD6	ortholog_one2one
Tcf7l2	TCF7L2	ortholog_one2one	TCF7L2	ortholog_one2one
Gm22947				
Gm55860				
Il20ra	IL20RA	ortholog_one2one	IL20RA	ortholog_one2one
Zfp354c	ZNF354C	ortholog_one2one	ZNF354C	ortholog_one2one
Zfp790				
Zfp408	ZNF408	ortholog_one2one	ZNF408	ortholog_one2one
Rimbp2	RIMBP2	ortholog_one2one	RIMBP2	ortholog_one2one
Nlk	NLK	ortholog_one2one	NLK	ortholog_one2one
Gm25256				
Slc35d3	SLC35D3	ortholog_one2one	SLC35D3	ortholog_one2one
Atxn7	ATXN7	ortholog_one2one	ATXN7	ortholog_one2one
Cyp4f16				
Zfp940				
Pex7	PEX7	ortholog_one2one	PEX7	ortholog_one2one
Gm54446			U1	ortholog_one2many
Tmem170b	TMEM170B	ortholog_one2one	TMEM170B	ortholog_one2one
Zfp420				
Zfp879	ZNF879	ortholog_one2one		
Slc15a5	SLC15A5	ortholog_one2one	SLC15A5	ortholog_one2one
Adtrp	ADTRP	ortholog_one2one	ADTRP	ortholog_one2one
Pias1	PIAS1	ortholog_one2one	PIAS1	ortholog_one2one
Wdr73	WDR73	ortholog_one2one	WDR73	ortholog_one2one
Ccnq		ortholog_one2many	CCNQ	ortholog_one2one
Ccnq		ortholog_one2many	CCNQ	ortholog_one2one
Gm23219			U6	ortholog_one2one
Prrc2c	PRRC2C	ortholog_one2one	PRRC2C	ortholog_one2one
Vmn2r1				
Grm6	GRM6	ortholog_one2one	GRM6	ortholog_one2one
Gm22165				
St7l	ST7L	ortholog_one2one	ST7L	ortholog_one2one
Map3k5	MAP3K5	ortholog_one2one	MAP3K5	ortholog_one2one
Add2	ADD2	ortholog_one2one	ADD2	ortholog_one2one
Ndrg3		ortholog_one2many	NDRG3	ortholog_one2one
Ndrg3		ortholog_one2many	NDRG3	ortholog_one2one
Gm24526			U1	ortholog_one2many
Gm25064				
Gm22157				
Omd	OMD	ortholog_one2one	OMD	ortholog_one2one
Ogn	OGN	ortholog_one2one	OGN	ortholog_one2one
Cd300lg	CD300LG	ortholog_one2one	CD300LG	ortholog_one2one
Cyp4f37				
Cyp4f40	CYP4F2	ortholog_one2many	CYP4F8	ortholog_one2many
Zfp27				
Cyp4f15	CYP4F2	ortholog_one2many	CYP4F8	ortholog_one2many
Zfp383				
Eef1akmt4	EEF1AKMT4	ortholog_one2one		
Nmb	NMB	ortholog_one2one	NMB	ortholog_one2one
Nlgn3	NLGN3	ortholog_one2one	NLGN3	ortholog_one2one
Zfp74	ZNF569	ortholog_one2one	ZNF569	ortholog_one2one
Skor1	SKOR1	ortholog_one2one	SKOR1	ortholog_one2one
Cdhr18				
Zfp871				
Gm25964			U6	ortholog_one2one
Cfap20dc	CFAP20DC	ortholog_one2one	CFAP20DC	ortholog_one2one
Myo7a	MYO7A	ortholog_one2one	MYO7A	ortholog_one2one
Gjb1			GJB1	ortholog_one2one
Pabpc4		ortholog_one2many	PABPC4	ortholog_one2one
Pabpc4		ortholog_one2many	PABPC4	ortholog_one2one
Map7	MAP7	ortholog_one2one	MAP7	ortholog_one2one
Zfp811				
Gm23294				
Gm55909				
Zmym3	ZMYM3	ortholog_one2one	ZMYM3	ortholog_one2one
Zfp799				
Zfp454	ZNF454	ortholog_one2one		
Myt1	MYT1	ortholog_one2one	MYT1	ortholog_one2one
Zfp870				
Fam3d	FAM3D	ortholog_one2one	FAM3D	ortholog_one2one
Cyp4f14	CYP4F2	ortholog_one2many	CYP4F8	ortholog_one2many
Bfsp2	BFSP2	ortholog_one2one	BFSP2	ortholog_one2one
Zfp2			ZFP2	ortholog_one2one
Fam107a	FAM107A	ortholog_one2one	FAM107A	ortholog_one2one
Vmn2r2				
Iars1	IARS1	ortholog_one2one	IARS1	ortholog_one2one
Map2k5	MAP2K5	ortholog_one2one	MAP2K5	ortholog_one2one
Acox2	ACOX2	ortholog_one2one	ACOX2	ortholog_one2one
Vmn2r3				
Ugt2b38				
Mpp2	MPP2	ortholog_one2one	MPP2	ortholog_one2one
Ugt2a1	UGT2A1	ortholog_one2one	UGT2A1	ortholog_one2one
Trim46	TRIM46	ortholog_one2one	TRIM46	ortholog_one2one
Usp30	USP30	ortholog_one2one	USP30	ortholog_one2one
Camk2n2	CAMK2N2	ortholog_one2one	CAMK2N2	ortholog_one2one
Ece2	ECE2	ortholog_one2one	ECE2	ortholog_one2one
Bclaf1	BCLAF1	ortholog_one2one	BCLAF1	ortholog_one2one
Kctd6	KCTD6	ortholog_one2one	KCTD6	ortholog_one2one
Zfp354b	ZNF354B	ortholog_one2one	ZNF354B	ortholog_one2one
Pdhb		ortholog_one2many	PDHB	ortholog_one2one
Pdhb		ortholog_one2many	PDHB	ortholog_one2one
Brms1l	BRMS1L	ortholog_one2one	BRMS1L	ortholog_one2one
Gm25788				
Gm22154			SNORA55	ortholog_one2one
Bmp8a				
Nos2	NOS2	ortholog_one2one	NOS2	ortholog_one2one
Ugt2a2				
Pxk	PXK	ortholog_one2one	PXK	ortholog_one2one
Gm25394	SNORA84	ortholog_one2one	SNORA84	ortholog_one2one
Cyp4f13				
Gm23482				
Spata31e1				
Gm55827				
Oxct2a				
Dab1	DAB1	ortholog_one2one	DAB1	ortholog_one2one
Gm55508				
Rgs14	RGS14	ortholog_one2one	RGS14	ortholog_one2one
Parp10	PARP10	ortholog_one2one		ortholog_one2many
Parp10	PARP10	ortholog_one2one		ortholog_one2many
Cpeb2	CPEB2	ortholog_one2one	CPEB2	ortholog_one2one
Gm22296			U6	ortholog_one2one
Sstr1			SSTR1	ortholog_one2one
Clec14a			CLEC14A	ortholog_one2one
Zfp36l1	ZFP36L1	ortholog_one2one	ZFP36L1	ortholog_one2one
Actn1	ACTN1	ortholog_one2one	ACTN1	ortholog_one2one
Slc34a1	SLC34A1	ortholog_one2one	SLC34A1	ortholog_one2one
Sh3glb1	SH3GLB1	ortholog_one2one	SH3GLB1	ortholog_one2one
Gm55912				
Zfp472				
Zfp952				
Grina	GRINA	ortholog_one2one	GRINA	ortholog_one2one
Zfp763	ZNF778	ortholog_one2many	ZNF778	ortholog_one2many
Zfp563				
Ppy	PPY	ortholog_one2one	PPY	ortholog_one2one
Gm55515				
Spatc1	SPATC1	ortholog_one2one	SPATC1	ortholog_one2one
Morc2b	MORC2	ortholog_one2many	MORC2	ortholog_one2many
C1qtnf7	C1QTNF7	ortholog_one2one	C1QTNF7	ortholog_one2one
Prop1	PROP1	ortholog_one2one	PROP1	ortholog_one2one
Fbxo42	FBXO42	ortholog_one2one	FBXO42	ortholog_one2one
Or10h1b		ortholog_many2many		ortholog_many2many
Or10h1b		ortholog_many2many		ortholog_many2many
Or10h1b		ortholog_many2many		ortholog_many2many
Or10h1b		ortholog_many2many		ortholog_many2many
Dpf3	DPF3	ortholog_one2one	DPF3	ortholog_one2one
Or10h1		ortholog_many2many		ortholog_many2many
Or10h1		ortholog_many2many		ortholog_many2many
Or10h1		ortholog_many2many		ortholog_many2many
Or10h1		ortholog_many2many		ortholog_many2many
Smpd5			SMPD5	ortholog_one2one
Or1ad6		ortholog_one2many		
Or10h5		ortholog_many2many		ortholog_many2many
Or10h5		ortholog_many2many		ortholog_many2many
Or10h5		ortholog_many2many		ortholog_many2many
Or10h5		ortholog_many2many		ortholog_many2many
Or1ad1		ortholog_one2many		
Pfn3	PFN3	ortholog_one2one	PFN3	ortholog_one2one
Zfp955a				
Mgst1	MGST1	ortholog_one2one	MGST1	ortholog_one2one
F12	F12	ortholog_one2one	F12	ortholog_one2one
Stx2	STX2	ortholog_one2one	STX2	ortholog_one2one
Pyy	PYY	ortholog_one2one	PYY	ortholog_one2one
Or10h28		ortholog_one2one		ortholog_one2many
Or10h28		ortholog_one2one		ortholog_one2many
Or10h28		ortholog_one2one		ortholog_one2many
Zfp955b				
Zfp81				
Nono		ortholog_one2many	NONO	ortholog_one2one
Nono	NONO	ortholog_one2many	NONO	ortholog_one2one
Nono		ortholog_one2many	NONO	ortholog_one2one
Or1ad8		ortholog_one2many		
Zfp101				
Or1x2				
Or1x6				
Arhgef19	ARHGEF19	ortholog_one2one	ARHGEF19	ortholog_one2one
Grk6	GRK6	ortholog_one2one	GRK6	ortholog_one2one
Actl9	ACTL9	ortholog_one2one	ACTL9	ortholog_one2one
Nfilz	NFILZ	ortholog_one2one	NFILZ	ortholog_one2one
Lmo3	LMO3	ortholog_one2one	LMO3	ortholog_one2one
Adamts10	ADAMTS10	ortholog_one2one	ADAMTS10	ortholog_one2one
Vmn2r7				
Zfp354a	ZNF354A	ortholog_one2one	ZNF354A	ortholog_one2one
Psmd2	PSMD2	ortholog_one2one	PSMD2	ortholog_one2one
Mtfr2	MTFR2	ortholog_one2one	MTFR2	ortholog_one2one
Gm25222				
Kcnd3	KCND3	ortholog_one2one	KCND3	ortholog_one2one
Arhgap21	ARHGAP21	ortholog_one2one	ARHGAP21	ortholog_one2one
Fmo4	FMO4	ortholog_one2one	FMO4	ortholog_one2one
Msantd5	MSANTD5	ortholog_one2many	MSANTD5	ortholog_one2many
Dcaf4	DCAF4L2	ortholog_one2many	DCAF4L2	ortholog_one2many
Dcaf4		ortholog_one2many	DCAF4L2	ortholog_one2many
Dcaf4		ortholog_one2many	DCAF4L2	ortholog_one2many
Dcaf4	DCAF4L2	ortholog_one2many	DCAF4	ortholog_one2many
Dcaf4		ortholog_one2many	DCAF4	ortholog_one2many
Dcaf4		ortholog_one2many	DCAF4	ortholog_one2many
Igbp1b				
Sult1b1	SULT1B1	ortholog_one2one	SULT1B1	ortholog_one2one
Pde7b	PDE7B	ortholog_one2one	PDE7B	ortholog_one2one
Epha2	EPHA2	ortholog_one2one	EPHA2	ortholog_one2one
Rergl	RERGL	ortholog_one2one	RERGL	ortholog_one2one
Msantd5l	MSANTD5	ortholog_one2many	MSANTD5	ortholog_one2many
Lgals9		ortholog_many2many	LGALS14	ortholog_many2many
Lgals9		ortholog_many2many	LGALS13	ortholog_many2many
Itgb1bp2	ITGB1BP2	ortholog_one2one	ITGB1BP2	ortholog_one2one
Spmip1	SPMIP1	ortholog_one2one	SPMIP1	ortholog_one2one
Fam131c	FAM131C	ortholog_one2one	FAM131C	ortholog_one2one
Plcz1	PLCZ1	ortholog_one2one	PLCZ1	ortholog_one2one
Rcor3	RCOR3	ortholog_one2one	RCOR3	ortholog_one2one
Clcnka		ortholog_many2many	CLCNKB	ortholog_one2many
Clcnka		ortholog_many2many	CLCNKB	ortholog_one2many
Abhd6			ABHD6	ortholog_one2one
Gm24646			U6	ortholog_one2one
Nphp3	NPHP3	ortholog_one2one	NPHP3	ortholog_one2one
Zfyve1	ZFYVE1	ortholog_one2one	ZFYVE1	ortholog_one2one
Ran				
Slc35a2	SLC35A2	ortholog_one2one	SLC35A2	ortholog_one2one
Exosc4	EXOSC4	ortholog_one2one	EXOSC4	ortholog_one2one
Capza3			CAPZA3	ortholog_one2one
Gm55751				
Dnase1l3	DNASE1L3	ortholog_one2one	DNASE1L3	ortholog_one2one
Gm55752				
Kcp	KCP	ortholog_one2one	KCP	ortholog_one2one
Sult1d1				
Eif4g1	EIF4G1	ortholog_one2one	EIF4G1	ortholog_one2one
Ahi1	AHI1	ortholog_one2one	AHI1	ortholog_one2one
Gm45521				
Flnb	FLNB	ortholog_one2one	FLNB	ortholog_one2one
Clcnkb		ortholog_many2many	CLCNKB	ortholog_one2many
Clcnkb		ortholog_many2many	CLCNKB	ortholog_one2many
Kcnk4	KCNK4	ortholog_one2one	KCNK4	ortholog_one2one
Slc38a10	SLC38A10	ortholog_one2one	SLC38A10	ortholog_one2one
Pax2	PAX2	ortholog_one2one	PAX2	ortholog_one2one
Pqbp1	PQBP1	ortholog_one2one	PQBP1	ortholog_one2one
Gm3558				
Kcnv2	KCNV2	ortholog_one2one	KCNV2	ortholog_one2one
Pcsk7	PCSK7	ortholog_one2one	PCSK7	ortholog_one2one
Hspb7		ortholog_one2one	HSPB7	ortholog_one2one
Gm5797				
Sharpin	SHARPIN	ortholog_one2one	SHARPIN	ortholog_one2one
Gm16434				
Gm22140			U6	ortholog_one2one
Gm6676				
Gm3696				
Cdh8	CDH8	ortholog_one2one	CDH8	ortholog_one2one
Zbtb17	ZBTB17	ortholog_one2one	ZBTB17	ortholog_one2one
Gm10406				
Sult1e1	SULT1E1	ortholog_one2one	SULT1E1	ortholog_one2one
Gm3411				
Gm21560				
Myb	MYB	ortholog_one2one	MYB	ortholog_one2one
Gm3476				
Gm3453				
Gm3383				
Fmo1	FMO1	ortholog_one2one	FMO1	ortholog_one2one
Gm3194				
Setd3	SETD3	ortholog_one2one	SETD3	ortholog_one2one
Eras	ERAS	ortholog_one2one	ERAS	ortholog_one2one
Spen	SPEN	ortholog_one2one	SPEN	ortholog_one2one
Gm3500				
Hdac6	HDAC6	ortholog_one2one	HDAC6	ortholog_one2one
Gm3317				
Gm8279				
Gm9602				
Myo1f	MYO1F	ortholog_one2one	MYO1F	ortholog_one2one
Gm3173				
Gm55756				
Irf5	IRF5	ortholog_one2one	IRF5	ortholog_one2one
Sgk1	SGK1	ortholog_one2one	SGK1	ortholog_one2one
2610042L04Rik				
Gm5796				
Gm3099				
Gm24693			U6	ortholog_one2many
Gm3043				
Gm3020				
Prdm2	PRDM2	ortholog_one2one	PRDM2	ortholog_one2one
Gm3012				
Gm22223				
Gm55847			U6	ortholog_one2many
Cdh11	CDH11	ortholog_one2one	CDH11	ortholog_one2one
Gm10408				
Gm10409				
Slc1a1	SLC1A1	ortholog_one2one	SLC1A1	ortholog_one2one
Gm10413				
Gm22039				
D830030K20Rik				
Wdr97				ortholog_one2one
Nfasc	NFASC	ortholog_one2one	NFASC	ortholog_one2one
Gm5795				
Wrn	WRN	ortholog_one2one	WRN	ortholog_one2one
Ccnk	CCNK	ortholog_one2one	CCNK	ortholog_one2one
Tssk5				
Gm2897				
Plekha5	PLEKHA5	ortholog_one2one	PLEKHA5	ortholog_one2one
Prr7	PRR7	ortholog_one2one	PRR7	ortholog_one2one
Pcmtd2	PCMTD2	ortholog_one2one	PCMTD2	ortholog_one2one
Dbn1	DBN1	ortholog_one2one	DBN1	ortholog_one2one
Ppif	PPIF	ortholog_one2one	PPIF	ortholog_one2one
Gm56027				
Lrrc38	LRRC38	ortholog_one2one	LRRC38	ortholog_one2one
Fam83a	FAM83A	ortholog_one2one	FAM83A	ortholog_one2one
Aadacl4fm1			AADACL4	ortholog_one2many
Ccdc85c	CCDC85C	ortholog_one2one	CCDC85C	ortholog_one2one
Zcchc24	ZCCHC24	ortholog_one2one	ZCCHC24	ortholog_one2one
Aadacl4fm2				
Spata6l	SPATA6L	ortholog_one2one	SPATA6L	ortholog_one2one
Hhipl1	HHIPL1	ortholog_one2one	HHIPL1	ortholog_one2one
Aadacl4			AADACL4	ortholog_one2many
Anxa11		ortholog_one2many	ANXA11	ortholog_one2one
Anxa11		ortholog_one2many	ANXA11	ortholog_one2one
Aadacl4fm4			AADACL4	ortholog_one2many
AAdacl4fm3			AADACL4	ortholog_one2many
Gm25938				
Aadacl4fm5			AADACL4	ortholog_one2many
Trerf1	TRERF1	ortholog_one2one	TRERF1	ortholog_one2one
Dhrs3	DHRS3	ortholog_one2one	DHRS3	ortholog_one2one
Gm22299	SNORA2B	ortholog_one2many	SNORA2B	ortholog_one2many
Zhx1			ZHX1	ortholog_one2one
Mtcl2	MTCL2	ortholog_one2one	MTCL2	ortholog_one2one
Atad2				
Gm25459				
Gm55865				
Eml1	EML1	ortholog_one2one	EML1	ortholog_one2one
Tldc2	TLDC2	ortholog_one2one	TLDC2	ortholog_one2one
Cphx1			CPHXL	ortholog_one2one
Cc2d2a	CC2D2A	ortholog_one2one	CC2D2A	ortholog_one2one
Gm26128				
Vps13d	VPS13D	ortholog_one2one	VPS13D	ortholog_one2one
Polr3k	POLR3K	ortholog_one2one	POLR3K	ortholog_one2one
Clk4	CLK4	ortholog_one2one	CLK4	ortholog_one2one
Duxbl1		ortholog_one2one		ortholog_one2many
Duxbl1		ortholog_one2one		ortholog_one2many
Duxbl1		ortholog_one2one		ortholog_one2many
Duxbl1		ortholog_one2one		ortholog_one2many
Gm55925				
Gm25152				
Clca3a1		ortholog_one2many		ortholog_one2many
Gm14496				
Sec11a	SEC11A	ortholog_one2one	SEC11A	ortholog_one2many
Sec11a	SEC11A	ortholog_one2one		ortholog_one2many
Purg	PURG	ortholog_one2one	PURG	ortholog_one2one
Rcl1	RCL1	ortholog_one2one	RCL1	ortholog_one2one
Arhgap1	ARHGAP1	ortholog_one2one	ARHGAP1	ortholog_one2one
Slmap	SLMAP	ortholog_one2one	SLMAP	ortholog_one2one
Gm25995			U4	ortholog_one2one
Tagln	TAGLN	ortholog_one2one	TAGLN	ortholog_one2one
Efna1	EFNA1	ortholog_one2one	EFNA1	ortholog_one2one
Cdh5	CDH5	ortholog_one2one	CDH5	ortholog_one2one
Zfp568				
Uba5	UBA5	ortholog_one2one	UBA5	ortholog_one2one
Pdlim7	PDLIM7	ortholog_one2one	PDLIM7	ortholog_one2one
Ppp2cb	PPP2CB	ortholog_one2one	PPP2CB	ortholog_one2one
Gm22642			Metazoa_SRP	ortholog_one2many
