Gene name	Gene stable ID	Mouse gene stable ID	Mouse gene name	Mouse homology type	Zebrafish gene stable ID	Zebrafish gene name	Zebrafish homology type
RN7SL399P	ENSG00000239542	ENSMUSG00000092875	Gm22649	ortholog_one2many			
JUP	ENSG00000173801	ENSMUSG00000001552	Jup	ortholog_one2one	ENSDARG00000059067	jupb	ortholog_one2many
JUP	ENSG00000173801	ENSMUSG00000001552	Jup	ortholog_one2one	ENSDARG00000070787	jupa	ortholog_one2many
Metazoa_SRP	ENSG00000277446						
ATP6V1C2	ENSG00000143882	ENSMUSG00000020566	Atp6v1c2	ortholog_one2one	ENSDARG00000070440	atp6v1c2	ortholog_one2one
AKR7L	ENSG00000211454	ENSMUSG00000028743	Akr7a5	ortholog_one2one	ENSDARG00000016649	akr7a3	ortholog_one2one
RNU7-138P	ENSG00000239053						
PDIA6	ENSG00000143870	ENSMUSG00000020571	Pdia6	ortholog_one2one	ENSDARG00000009001	pdia6	ortholog_one2one
AKR7A3	ENSG00000162482				ENSDARG00000099728	zgc:56622	ortholog_many2many
AKR7A3	ENSG00000162482				ENSDARG00000004167	zgc:110366	ortholog_many2many
AKR7A3	ENSG00000162482				ENSDARG00000035257	akr1a1a	ortholog_many2many
AKR7A3	ENSG00000162482				ENSDARG00000054934	zgc:101765	ortholog_many2many
AKR7A3	ENSG00000162482				ENSDARG00000044544	zgc:110782	ortholog_many2many
AKR7A2	ENSG00000053371				ENSDARG00000099728	zgc:56622	ortholog_many2many
AKR7A2	ENSG00000053371				ENSDARG00000035257	akr1a1a	ortholog_many2many
P3H4	ENSG00000141696	ENSMUSG00000006931	P3h4	ortholog_one2one	ENSDARG00000104089	p3h4	ortholog_one2one
RNU6-1099P	ENSG00000200403	ENSMUSG00000119859	Gm22308	ortholog_one2one			
SLC66A1	ENSG00000040487	ENSMUSG00000028744	Slc66a1	ortholog_one2one	ENSDARG00000043624	slc66a1	ortholog_one2one
FKBP10	ENSG00000141756	ENSMUSG00000001555	Fkbp10	ortholog_one2one	ENSDARG00000099183	fkbp10a	ortholog_one2many
FKBP10	ENSG00000141756	ENSMUSG00000001555	Fkbp10	ortholog_one2one	ENSDARG00000045129	fkbp10b	ortholog_one2many
SLC38A3	ENSG00000188338	ENSMUSG00000010064	Slc38a3	ortholog_one2one	ENSDARG00000027065	slc38a3a	ortholog_one2many
SLC38A3	ENSG00000188338	ENSMUSG00000010064	Slc38a3	ortholog_one2one	ENSDARG00000091061	slc38a3b	ortholog_one2many
RN7SL277P	ENSG00000240490						
CHIT1	ENSG00000133063	ENSMUSG00000026450	Chit1	ortholog_one2one	ENSDARG00000100635	chia.1	ortholog_one2one
RNU7-176P	ENSG00000238962						
NT5C3B	ENSG00000141698	ENSMUSG00000017176	Nt5c3b	ortholog_one2one			
RPL24	ENSG00000114391	ENSMUSG00000098274	Rpl24	ortholog_one2one	ENSDARG00000099104	rpl24	ortholog_one2one
PPFIA4	ENSG00000143847	ENSMUSG00000026458	Ppfia4	ortholog_one2one	ENSDARG00000053205	ppfia4	ortholog_one2one
NXPE3	ENSG00000144815	ENSMUSG00000075033	Nxpe3	ortholog_one2one	ENSDARG00000061690	nxpe3	ortholog_one2one
SETDB1	ENSG00000143379	ENSMUSG00000015697	Setdb1	ortholog_one2one	ENSDARG00000041243	setdb1a	ortholog_one2many
SETDB1	ENSG00000143379	ENSMUSG00000015697	Setdb1	ortholog_one2one	ENSDARG00000099021	setdb1b	ortholog_one2many
CARD14	ENSG00000141527	ENSMUSG00000013483	Card14	ortholog_one2one	ENSDARG00000103485	card14	ortholog_one2one
GCC2	ENSG00000135968	ENSMUSG00000038039	Gcc2	ortholog_one2one	ENSDARG00000110024	FQ377903.3	ortholog_one2one
RNU6-731P	ENSG00000253022	ENSMUSG00002075065	Gm56276	ortholog_one2many			
DNAJC11	ENSG00000007923	ENSMUSG00000039768	Dnajc11	ortholog_one2one	ENSDARG00000102696	dnajc11b	ortholog_one2many
DNAJC11	ENSG00000007923	ENSMUSG00000039768	Dnajc11	ortholog_one2one	ENSDARG00000011196	dnajc11a	ortholog_one2many
Y_RNA	ENSG00000212392						
RNU6-1181P	ENSG00000206918						
RNU6-108P	ENSG00000202428	ENSMUSG00000119899	Gm26127	ortholog_one2many			
RNU6-483P	ENSG00000206815	ENSMUSG00000088776	Gm26038	ortholog_one2many			
PDE12	ENSG00000174840	ENSMUSG00000043702	Pde12	ortholog_one2one	ENSDARG00000030964	pde12	ortholog_one2one
ARF4	ENSG00000168374	ENSMUSG00000021877	Arf4	ortholog_one2one			
PRDM2	ENSG00000116731	ENSMUSG00000057637	Prdm2	ortholog_one2one	ENSDARG00000076451	prdm2b	ortholog_one2one
DENND6A	ENSG00000174839	ENSMUSG00000040818	Dennd6a	ortholog_one2one	ENSDARG00000030239	dennd6aa	ortholog_one2one
AXIN2	ENSG00000168646	ENSMUSG00000000142	Axin2	ortholog_one2one	ENSDARG00000100149	axin2	ortholog_one2one
LIMS1	ENSG00000169756				ENSDARG00000026985	lims1	ortholog_one2one
ZNF502	ENSG00000196653						
RHCE	ENSG00000188672	ENSMUSG00000028825	Rhd	ortholog_one2many	ENSDARG00000002194	rhd	ortholog_one2many
ZNF501	ENSG00000186446						
KIF15	ENSG00000163808	ENSMUSG00000036768	Kif15	ortholog_one2one	ENSDARG00000012073	kif15	ortholog_one2one
CREB1	ENSG00000118260	ENSMUSG00000025958	Creb1	ortholog_one2one	ENSDARG00000093420	creb1b	ortholog_one2one
APOH	ENSG00000091583	ENSMUSG00000000049	Apoh	ortholog_one2one			
RN7SL735P	ENSG00000244044						
HLF	ENSG00000108924	ENSMUSG00000003949	Hlf	ortholog_one2one	ENSDARG00000061011	hlfb	ortholog_one2one
MMD	ENSG00000108960	ENSMUSG00000003948	Mmd	ortholog_one2one	ENSDARG00000040387	mmd	ortholog_one2one
METTL21A	ENSG00000144401	ENSMUSG00000025956	Mettl21a	ortholog_one2one	ENSDARG00000012051	mettl21a	ortholog_one2one
RNU6-1249P	ENSG00000200107						
TIMP2	ENSG00000035862	ENSMUSG00000017466	Timp2	ortholog_one2one	ENSDARG00000075261	timp2b	ortholog_one2many
TIMP2	ENSG00000035862	ENSMUSG00000017466	Timp2	ortholog_one2one	ENSDARG00000061226	timp2a	ortholog_one2many
EXOSC7	ENSG00000075914	ENSMUSG00000025785	Exosc7	ortholog_one2one	ENSDARG00000100060	exosc7	ortholog_one2one
RNU6-664P	ENSG00000199251						
Y_RNA	ENSG00000200764						
CCNYL1	ENSG00000163249				ENSDARG00000099692	ccnyl1	ortholog_one2many
CEP295NL	ENSG00000178404	ENSMUSG00000076433	Cep295nl	ortholog_one2one	ENSDARG00000074779	alms1	ortholog_one2many
MYCBPAP	ENSG00000136449	ENSMUSG00000039110	Mycbpap	ortholog_one2one	ENSDARG00000069194	mycbpap	ortholog_one2one
CLEC3B	ENSG00000163815	ENSMUSG00000025784	Clec3b	ortholog_one2one	ENSDARG00000099500	clec3bb	ortholog_one2many
CLEC3B	ENSG00000163815	ENSMUSG00000025784	Clec3b	ortholog_one2one	ENSDARG00000076541	clec3ba	ortholog_one2many
RNU5B-3P	ENSG00000252410						
TGM4	ENSG00000163810	ENSMUSG00000025787	Tgm4	ortholog_one2one			
FZD5	ENSG00000163251	ENSMUSG00000045005	Fzd5	ortholog_one2one	ENSDARG00000025420	fzd5	ortholog_one2one
LYG2	ENSG00000185674	ENSMUSG00000061584	Lyg2	ortholog_one2one	ENSDARG00000056874	lygl1	ortholog_many2many
LYG2	ENSG00000185674	ENSMUSG00000061584	Lyg2	ortholog_one2one	ENSDARG00000071701	zgc:162941	ortholog_many2many
LYG2	ENSG00000185674	ENSMUSG00000061584	Lyg2	ortholog_one2one	ENSDARG00000099562	lygl2	ortholog_many2many
RN7SL267P	ENSG00000242121	ENSMUSG00000093183	Gm25687	ortholog_one2many			
RNU6-107P	ENSG00000252452						
Y_RNA	ENSG00000199781						
RN7SL405P	ENSG00000264540	ENSMUSG00002076252	Gm56405	ortholog_many2many			
RN7SL405P	ENSG00000264540	ENSMUSG00002076051	Gm56028	ortholog_many2many			
RN7SL405P	ENSG00000264540	ENSMUSG00002076384	Gm54720	ortholog_many2many			
RN7SL405P	ENSG00000264540	ENSMUSG00000093345	Gm27956	ortholog_many2many			
RN7SL405P	ENSG00000264540	ENSMUSG00002075925	Gm56145	ortholog_many2many			
RN7SL405P	ENSG00000264540	ENSMUSG00002075175	Gm55425	ortholog_many2many			
RN7SL405P	ENSG00000264540	ENSMUSG00002076025	Gm56242	ortholog_many2many			
RN7SL405P	ENSG00000264540	ENSMUSG00000092986	Gm25574	ortholog_many2many			
RN7SL405P	ENSG00000264540	ENSMUSG00002076654	Gm55459	ortholog_many2many			
ITGB4	ENSG00000132470	ENSMUSG00000020758	Itgb4	ortholog_one2one	ENSDARG00000040985	itgbl1	ortholog_one2many
ITGB4	ENSG00000132470	ENSMUSG00000020758	Itgb4	ortholog_one2one	ENSDARG00000028507	itgb4	ortholog_one2many
ATP2B2	ENSG00000157087	ENSMUSG00000030302	Atp2b2	ortholog_one2one	ENSDARG00000018259	atp1a3a	ortholog_many2many
ATP2B2	ENSG00000157087	ENSMUSG00000030302	Atp2b2	ortholog_one2one	ENSDARG00000104139	atp1a3b	ortholog_many2many
ATP2B2	ENSG00000157087	ENSMUSG00000030302	Atp2b2	ortholog_one2one	ENSDARG00000063433	atp2b2	ortholog_many2many
ATP2B2	ENSG00000157087	ENSMUSG00000030302	Atp2b2	ortholog_one2one	ENSDARG00000002840	si:dkey-28b4.8	ortholog_many2many
LGALSL	ENSG00000119862	ENSMUSG00000048398	Lgalsl2	ortholog_one2one	ENSDARG00000059060	lgalsla	ortholog_one2many
LGALSL	ENSG00000119862	ENSMUSG00000048398	Lgalsl2	ortholog_one2one	ENSDARG00000055525	lgalslb	ortholog_one2many
MICAL2	ENSG00000133816	ENSMUSG00000038244	Mical2	ortholog_one2one	ENSDARG00000075608	mical2a	ortholog_one2many
MICAL2	ENSG00000133816	ENSMUSG00000038244	Mical2	ortholog_one2one	ENSDARG00000020395	mical2b	ortholog_one2many
RNU6-100P	ENSG00000252414						
SERTAD2	ENSG00000179833	ENSMUSG00000049800	Sertad2	ortholog_one2one	ENSDARG00000093412	sertad2a	ortholog_one2many
SERTAD2	ENSG00000179833	ENSMUSG00000049800	Sertad2	ortholog_one2one	ENSDARG00000055530	sertad2b	ortholog_one2many
PDE1A	ENSG00000115252	ENSMUSG00000059173	Pde1a	ortholog_one2one	ENSDARG00000060875	pde1a	ortholog_one2one
SLC4A5	ENSG00000188687	ENSMUSG00000068323	Slc4a5	ortholog_one2one	ENSDARG00000104387	SLC4A5	ortholog_one2many
SLC4A5	ENSG00000188687	ENSMUSG00000068323	Slc4a5	ortholog_one2one	ENSDARG00000002771	SLC4A5	ortholog_one2many
OPCML	ENSG00000183715	ENSMUSG00000062257	Opcml	ortholog_one2one	ENSDARG00000018065	ntm	ortholog_many2many
U6	ENSG00000283489						
GRIA4	ENSG00000152578	ENSMUSG00000025892	Gria4	ortholog_one2one	ENSDARG00000037496	gria4a	ortholog_one2many
GRIA4	ENSG00000152578	ENSMUSG00000025892	Gria4	ortholog_one2one	ENSDARG00000059368	gria4b	ortholog_one2many
SLC6A11	ENSG00000132164	ENSMUSG00000030307	Slc6a11	ortholog_one2one	ENSDARG00000087981	slc6a11b	ortholog_one2one
EIF4A1	ENSG00000161960	ENSMUSG00000059796	Eif4a1	ortholog_one2one			
Y_RNA	ENSG00000207303						
ROBO2	ENSG00000185008	ENSMUSG00000052516	Robo2	ortholog_one2one	ENSDARG00000014891	robo2	ortholog_one2one
IGFBP2	ENSG00000115457	ENSMUSG00000039323	Igfbp2	ortholog_one2one	ENSDARG00000052470	igfbp2a	ortholog_one2many
IGFBP2	ENSG00000115457	ENSMUSG00000039323	Igfbp2	ortholog_one2one	ENSDARG00000031422	igfbp2b	ortholog_one2many
TAL1	ENSG00000162367	ENSMUSG00000028717	Tal1	ortholog_one2one	ENSDARG00000019930	tal1	ortholog_one2one
IGFBP5	ENSG00000115461	ENSMUSG00000026185	Igfbp5	ortholog_one2one	ENSDARG00000025348	igfbp5b	ortholog_one2many
IGFBP5	ENSG00000115461	ENSMUSG00000026185	Igfbp5	ortholog_one2one	ENSDARG00000039264	igfbp5a	ortholog_one2many
EDEM3	ENSG00000116406	ENSMUSG00000043019	Edem3	ortholog_one2one	ENSDARG00000074129	edem3	ortholog_one2one
NYAP2	ENSG00000144460	ENSMUSG00000054976	Nyap2	ortholog_one2one	ENSDARG00000079581	nyap2a	ortholog_one2many
NYAP2	ENSG00000144460	ENSMUSG00000054976	Nyap2	ortholog_one2one	ENSDARG00000093357	nyap2b	ortholog_one2many
CRLF3	ENSG00000176390	ENSMUSG00000017561	Crlf3	ortholog_one2one	ENSDARG00000070261	crlf3	ortholog_one2one
AFTPH	ENSG00000119844	ENSMUSG00000049659	Aftph	ortholog_one2one	ENSDARG00000071347	aftphb	ortholog_one2many
AFTPH	ENSG00000119844	ENSMUSG00000049659	Aftph	ortholog_one2one	ENSDARG00000069249	aftpha	ortholog_one2many
ATAD5	ENSG00000176208	ENSMUSG00000017550	Atad5	ortholog_one2one	ENSDARG00000070568	atad5a	ortholog_one2one
ZDHHC3	ENSG00000163812	ENSMUSG00000025786	Zdhhc3	ortholog_one2one	ENSDARG00000010981	zdhhc3a	ortholog_one2many
ZDHHC3	ENSG00000163812	ENSMUSG00000025786	Zdhhc3	ortholog_one2one	ENSDARG00000058830	zdhhc3b	ortholog_one2many
TRIM43B	ENSG00000144010	ENSMUSG00000067399	Trim43c	ortholog_many2many			
TRIM43B	ENSG00000144010	ENSMUSG00000079162	Trim43b	ortholog_many2many			
TRIM43B	ENSG00000144010	ENSMUSG00000090693	Trim43a	ortholog_many2many			
RNU6-298P	ENSG00000212190						
CD28	ENSG00000178562	ENSMUSG00000026012	Cd28	ortholog_one2one	ENSDARG00000092653	si:dkey-1h24.6	ortholog_one2one
RNU7-13P	ENSG00000252222						
RNU6-474P	ENSG00000206970						
DUSP11	ENSG00000144048	ENSMUSG00000030002	Dusp11	ortholog_one2one	ENSDARG00000038156	dusp11	ortholog_one2one
ARPC5	ENSG00000162704	ENSMUSG00000008475	Arpc5	ortholog_one2one	ENSDARG00000019062	arpc5b	ortholog_one2many
ARPC5	ENSG00000162704	ENSMUSG00000008475	Arpc5	ortholog_one2one	ENSDARG00000039142	arpc5a	ortholog_one2many
SMG7	ENSG00000116698	ENSMUSG00000042772	Smg7	ortholog_one2one	ENSDARG00000060767	smg7	ortholog_one2one
NF1	ENSG00000196712	ENSMUSG00000020716	Nf1	ortholog_one2one	ENSDARG00000004184	nf1b	ortholog_one2many
NF1	ENSG00000196712	ENSMUSG00000020716	Nf1	ortholog_one2one	ENSDARG00000012982	nf1a	ortholog_one2many
ZNF385D	ENSG00000151789				ENSDARG00000086162	znf385d	ortholog_one2one
CASP8	ENSG00000064012	ENSMUSG00000026029	Casp8	ortholog_one2one			
ARHGAP1	ENSG00000175220	ENSMUSG00000027247	Arhgap1	ortholog_one2one	ENSDARG00000024324	arhgap1	ortholog_one2one
CEP97	ENSG00000182504	ENSMUSG00000022604	Cep97	ortholog_one2one	ENSDARG00000102407	cep97	ortholog_one2one
ZNF408	ENSG00000175213	ENSMUSG00000075040	Zfp408	ortholog_one2one	ENSDARG00000036043	znf408	ortholog_one2one
F2	ENSG00000180210	ENSMUSG00000027249	F2	ortholog_one2one			
Y_RNA	ENSG00000200610						
Y_RNA	ENSG00000200361						
RNU6-1134P	ENSG00000202026						
AKNAD1	ENSG00000162641	ENSMUSG00000049565	Aknad1	ortholog_one2one	ENSDARG00000087110	akna	ortholog_one2one
RNU6-1308P	ENSG00000252626	ENSMUSG00000065722	Gm26166	ortholog_one2many			
MARS2	ENSG00000247626	ENSMUSG00000046994	Mars2	ortholog_one2one	ENSDARG00000009218	mars2	ortholog_one2one
BOLL	ENSG00000152430	ENSMUSG00000025977	Boll	ortholog_one2one			
	ENSG00000252427						
SNORD67	ENSG00000212135	ENSMUSG00000077221	Snord67	ortholog_one2one			
LRP4	ENSG00000134569	ENSMUSG00000027253	Lrp4	ortholog_one2one	ENSDARG00000116353	lrp4	ortholog_one2one
BBX	ENSG00000114439	ENSMUSG00000022641	Bbx	ortholog_one2one	ENSDARG00000012699	bbx	ortholog_one2one
CASP10	ENSG00000003400				ENSDARG00000070272	casp10	ortholog_one2one
CXCR4	ENSG00000121966	ENSMUSG00000045382	Cxcr4	ortholog_one2one	ENSDARG00000041959	cxcr4b	ortholog_one2many
CXCR4	ENSG00000121966	ENSMUSG00000045382	Cxcr4	ortholog_one2one	ENSDARG00000057633	cxcr4a	ortholog_one2many
NGFR	ENSG00000064300	ENSMUSG00000000120	Ngfr	ortholog_one2one	ENSDARG00000088708	ngfra	ortholog_one2many
NGFR	ENSG00000064300	ENSMUSG00000000120	Ngfr	ortholog_one2one	ENSDARG00000089223	ngfrb	ortholog_one2many
PICALM	ENSG00000073921	ENSMUSG00000039361	Picalm	ortholog_one2one	ENSDARG00000012866	picalma	ortholog_one2many
PICALM	ENSG00000073921	ENSMUSG00000039361	Picalm	ortholog_one2one	ENSDARG00000014137	picalmb	ortholog_one2many
ITGA3	ENSG00000005884	ENSMUSG00000001507	Itga3	ortholog_one2one	ENSDARG00000037917	itga3a	ortholog_one2many
ITGA3	ENSG00000005884	ENSMUSG00000001507	Itga3	ortholog_one2one	ENSDARG00000012824	itga3b	ortholog_one2many
PRKCZ	ENSG00000067606	ENSMUSG00000029053	Prkcz	ortholog_one2one	ENSDARG00000043332	prkcz	ortholog_one2one
ZNF18	ENSG00000154957	ENSMUSG00000018347	Zkscan6	ortholog_one2one	ENSDARG00000036855	plagx	ortholog_many2many
ZNF18	ENSG00000154957	ENSMUSG00000018347	Zkscan6	ortholog_one2one	ENSDARG00000076657	plagl2	ortholog_many2many
ZNF18	ENSG00000154957	ENSMUSG00000018347	Zkscan6	ortholog_one2one	ENSDARG00000078256	ovol1b	ortholog_many2many
ZNF18	ENSG00000154957	ENSMUSG00000018347	Zkscan6	ortholog_one2one	ENSDARG00000076472	ovol1a	ortholog_many2many
PROCA1	ENSG00000167525	ENSMUSG00000044122	Proca1	ortholog_one2one	ENSDARG00000069823	proca1	ortholog_many2many
PROCA1	ENSG00000167525	ENSMUSG00000044122	Proca1	ortholog_one2one	ENSDARG00000008948	pla2g3	ortholog_many2many
PROCA1	ENSG00000167525	ENSMUSG00000044122	Proca1	ortholog_one2one	ENSDARG00000098989	CU459012.1	ortholog_many2many
IPP	ENSG00000197429	ENSMUSG00000028696	Ipp	ortholog_one2one			
RNU6-560P	ENSG00000200877						
Metazoa_SRP	ENSG00000276669	ENSMUSG00002075919	Gm54487	ortholog_many2many			
Metazoa_SRP	ENSG00000276669	ENSMUSG00000093093	Gm22642	ortholog_many2many			
Metazoa_SRP	ENSG00000276669	ENSMUSG00000092974	Gm25072	ortholog_many2many			
Metazoa_SRP	ENSG00000276669	ENSMUSG00000093249	Gm24576	ortholog_many2many			
Metazoa_SRP	ENSG00000276669	ENSMUSG00000092905	Gm25735	ortholog_many2many			
Metazoa_SRP	ENSG00000276669	ENSMUSG00000093059	Gm24809	ortholog_many2many			
Metazoa_SRP	ENSG00000276669	ENSMUSG00002075989	Gm55356	ortholog_many2many			
PITPNC1	ENSG00000154217	ENSMUSG00000040430	Pitpnc1	ortholog_one2one	ENSDARG00000099260	PITPNC1	ortholog_one2one
PDE4B	ENSG00000184588	ENSMUSG00000028525	Pde4b	ortholog_one2one	ENSDARG00000074233	pde4bb	ortholog_one2many
PDE4B	ENSG00000184588	ENSMUSG00000028525	Pde4b	ortholog_one2one	ENSDARG00000032868	pde4ba	ortholog_one2many
OR3A1	ENSG00000180090	ENSMUSG00000063116	Or3a1	ortholog_one2many			
OR3A1	ENSG00000180090	ENSMUSG00000070380	Or3a1b	ortholog_one2many			
OR3A1	ENSG00000180090	ENSMUSG00000070379	Or3a1c	ortholog_one2many			
TRPV3	ENSG00000167723	ENSMUSG00000043029	Trpv3	ortholog_one2one			
RNU7-2P	ENSG00000251905						
RNU6-692P	ENSG00000207225						
Y_RNA	ENSG00000207161	ENSMUSG00000084644	Gm24379	ortholog_one2many			
RNU6-715P	ENSG00000202074						
LIMS4	ENSG00000256671	ENSMUSG00000019920	Lims1	ortholog_one2many	ENSDARG00000014976	lims2	ortholog_one2many
TMOD4	ENSG00000163157	ENSMUSG00000005628	Tmod4	ortholog_one2one	ENSDARG00000020890	tmod4	ortholog_one2one
RGPD6	ENSG00000183054				ENSDARG00000008727	ranbp3a	ortholog_many2many
PRSS23	ENSG00000150687	ENSMUSG00000039405	Prss23	ortholog_one2one			
SMAP2	ENSG00000084070	ENSMUSG00000032870	Smap2	ortholog_one2one	ENSDARG00000061446	smap2	ortholog_one2one
FZD4	ENSG00000174804	ENSMUSG00000049791	Fzd4	ortholog_one2one	ENSDARG00000104117	fzd4	ortholog_one2one
PRRG4	ENSG00000135378	ENSMUSG00000027171	Prrg4	ortholog_one2one	ENSDARG00000030753	prrg4	ortholog_one2one
CALML6	ENSG00000169885						
QSER1	ENSG00000060749	ENSMUSG00000074994	Qser1	ortholog_one2one	ENSDARG00000074750	qser1	ortholog_one2one
Y_RNA	ENSG00000200615						
DEPDC7	ENSG00000121690	ENSMUSG00000027173	Depdc7	ortholog_one2one	ENSDARG00000053246	depdc7b	ortholog_one2many
DEPDC7	ENSG00000121690	ENSMUSG00000027173	Depdc7	ortholog_one2one	ENSDARG00000055043	depdc7a	ortholog_one2many
OTUB1	ENSG00000167770	ENSMUSG00000024767	Otub1	ortholog_one2one	ENSDARG00000011462	otub1b	ortholog_one2many
OTUB1	ENSG00000167770	ENSMUSG00000024767	Otub1	ortholog_one2one	ENSDARG00000055536	otub1a	ortholog_one2many
PIK3C2B	ENSG00000133056	ENSMUSG00000026447	Pik3c2b	ortholog_one2one	ENSDARG00000086927	pik3c2b	ortholog_one2one
OR4S1	ENSG00000176555						
OR4C3	ENSG00000176547	ENSMUSG00000075069	Or4c3	ortholog_one2one			
OR4C5	ENSG00000176540	ENSMUSG00000042894	Or4c35	ortholog_one2one			
CA4	ENSG00000167434	ENSMUSG00000000805	Car4	ortholog_one2one	ENSDARG00000043589	ca4a	ortholog_one2many
CA4	ENSG00000167434	ENSMUSG00000000805	Car4	ortholog_one2one	ENSDARG00000042293	ca4b	ortholog_one2many
MARK2	ENSG00000072518	ENSMUSG00000024969	Mark2	ortholog_one2one	ENSDARG00000079905	mark2a	ortholog_one2many
MARK2	ENSG00000072518	ENSMUSG00000024969	Mark2	ortholog_one2one	ENSDARG00000032458	mark2b	ortholog_one2many
USP32	ENSG00000170832	ENSMUSG00000000804	Usp32	ortholog_one2many	ENSDARG00000061895	usp32	ortholog_one2many
FGF12	ENSG00000114279	ENSMUSG00000022523	Fgf12	ortholog_one2one	ENSDARG00000027957	fgf12a	ortholog_one2many
FGF12	ENSG00000114279	ENSMUSG00000022523	Fgf12	ortholog_one2one	ENSDARG00000113525	fgf12b	ortholog_one2many
SEMA6C	ENSG00000143434	ENSMUSG00000038777	Sema6c	ortholog_one2one	ENSDARG00000002748	sema6d	ortholog_one2many
SEMA6C	ENSG00000143434	ENSMUSG00000038777	Sema6c	ortholog_one2one	ENSDARG00000000189	sema6e	ortholog_one2many
SCARNA20	ENSG00000252577						
OVGP1	ENSG00000085465	ENSMUSG00000074340	Ovgp1	ortholog_one2one			
WDR77	ENSG00000116455	ENSMUSG00000000561	Wdr77	ortholog_one2one	ENSDARG00000101347	CABZ01068251.1	ortholog_one2one
CTLA4	ENSG00000163599	ENSMUSG00000026011	Ctla4	ortholog_one2one	ENSDARG00000095070	cd28	ortholog_one2one
Y_RNA	ENSG00000199890						
RNU6-542P	ENSG00000252214	ENSMUSG00000084506	Gm23792	ortholog_one2many			
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000092202	HTRA2	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000094995	HTRA2	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000093005	si:dkey-33c12.11	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000095314	si:dkey-19p15.4	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000115120	si:dkey-112g5.12	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000095687	si:dkey-84o3.3	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000094236	si:dkey-112g5.15	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000088743	zgc:174193	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000111633	HTRA2	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000092133	HTRA2	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000069909	HTRA2	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000092625	zgc:174193	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000094749	HTRA2	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000116494	BX510654.2	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000094878	si:dkey-84o3.6	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000070138	si:dkey-84o3.3	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000114913	CT027677.1	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000094741	HTRA2	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000092380	HTRA2	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000092094	si:dkey-112g5.11	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000095545	HTRA2	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000092061	HTRA2	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000115106	HTRA2	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000076713	HTRA2	ortholog_one2many
HTRA2	ENSG00000115317	ENSMUSG00000068329	Htra2	ortholog_one2one	ENSDARG00000094403	HTRA2	ortholog_one2many
TMIGD3	ENSG00000121933	ENSMUSG00000074344	Tmigd3	ortholog_one2one			
DOK1	ENSG00000115325	ENSMUSG00000068335	Dok1	ortholog_one2one	ENSDARG00000099177	dok1b	ortholog_one2one
RNU6-792P	ENSG00000200360	ENSMUSG00000119721	Gm24651	ortholog_one2one			
ADORA3	ENSG00000282608	ENSMUSG00000000562	Adora3	ortholog_one2one			
